path,manual_transcript,keyword,source,predict
/home/v2129375/dataset/catslu_traindev/data/music/audios/b2157f040f4bd8cec82959714fa237f1_59bd46678827ad00a5000279.wav,请放一首张明敏的我的中国心,张明敏,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/3c9e86d4bb6cec20e35c2247254f8064_59c665898827ad0080000020.wav,请放薛之谦演员,薛之谦,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/4a8b671b1d7a5b6bb0e8205dd00e0c1a_59b0991a332793026b000127.wav,我想听韩红的青藏高原,韩红,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/b85314f6140ab0bd5a1f1b33969bd564_59cf911b8827ad007c000076.wav,播放韩红的青藏高原,韩红,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/be4335ff9994f823ddb480f3b7e92e45_59b9250590ee6d0219000023.wav,唱一首郑秀文的眉飞色舞,郑秀文,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/f3142a411ec07d32ff3e4da864966ee9_59bf82ab3327930dba000155.wav,唱小蓓蕾儿儿歌,小蓓蕾,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/25f2abee16ea9307fc276e9539b9879c_59c1e4ce3327935e0a00002c.wav,给我点一首张学友的吻别,张学友,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/fb385234bb79593174d06551a7312a90_59bef7443327930257000010.wav,点首歌爱我你就抱抱我林妙可的,林妙可,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/32b9261dc5883b11a03ab751627d5858_58a5366358a5366358a53663.wav,小虎队吻别,小虎队,music,video
/home/v2129375/dataset/catslu_traindev/data/music/audios/3b55bb98816d84cb5b3bcee066ba96b9_59cf2e073327930297000006.wav,播放陈奕迅的十年,陈奕迅,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/b83c69a672e999e4d04a0a723070ee04_59b288c53327930298000067.wav,放一首唐古的歌,唐古,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/7773b52c0681845cba426bbb59c600d3_59bf5e083327930c8400004f.wav,我想听张学友的歌,张学友,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/e6a9dd2584ce3ca110d4f6dff63992ed_59b238698b68790039000007.wav,播放邓紫棋的有心人,邓紫棋,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/e546139cbe59055eb98b7c2234685417_59c111218827ad007c000011.wav,一首邓紫棋的有心人,邓紫棋,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/9882453be4bfe2359f3ba6363ea0bf54_59b7d4d28827ad006c00000c.wav,呃放一首周杰伦的告白气球,周杰伦,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/a4907c0f2a9af23927a4d7bb80f35a9a_59bbd0c78827ad00ac0001be.wav,梦然唱的没有你陪伴真的好孤单,梦然,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/550cf941c22a7952e6bb8d524bd58f9b_59c79c183327930258000099.wav,播放一首小苹果筷子兄弟,筷子兄弟,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/4adfe5c8d543fadfefe607a62c066ecd_59c89b873327931d2500001a.wav,嗯放一首周杰伦的歌吧,周杰伦,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/dd2b47f6686ee516ac423b13cd82226e_59ba6e3a332793025d000067.wav,我想听少女时代的歌,少女时代,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/8f8eabe23d462d489bb287117c7074f9_59cf8c5933279302ae000008.wav,张雨生的大海,张雨生,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/0781d5ba34953748e92476e10b0d0e8d_59ae66b2332793029b000093.wav,王菲的执迷不悔国语,王菲,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/32b9261dc5883b11a03ab751627d5858_27b09c6d27b09c6d27b09c6d.wav,张学友的歌,张学友,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/9946be1ba4d3bbe376a38beb9f9f6819_59afa2163327933c34000018.wav,播放一首薛之谦的歌,薛之谦,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/359ecd03845c99b0804e33f1eace53d2_59ab614733279302580000dd.wav,云菲菲的都市情缘,云菲菲,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/21b06eaa10f6a25f88ddc71cf547787d_59b143528827ad007c00002e.wav,来一首周杰伦的简单爱,周杰伦,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/098a80bb0dd33ecd23005c0b04f34255_59aba79c8827ad007500000e.wav,听张杰唱的剑心,张杰,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/10ac64f2157b533be27abdd1e4aafa4e_0000023e8b6879003300000c.wav,祁隆的歌爰的世界只有你,祁隆,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/152e8aabc1b5366210f4fb7e0dd7c724_59cdff923327930299000006.wav,播放周杰伦的歌曲,周杰伦,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/3f01d646e2eb19bb00b3762c08653bb1_59ba6bf83327930266000025.wav,高迪,高迪,music,video
/home/v2129375/dataset/catslu_test/data/music/audios/9a0fdd5a300384d6814ea978fdc81b55_59c626143327930262000033.wav,唱一首刘芳的醉清风,刘芳,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/08c5f3f712f6b096648b4cfd0f596cdb_59bb2a2e8b68790039000006.wav,听邓紫棋的歌,邓紫棋,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/edcc1b7919f56fec01c5dd42630662a1_59ab52ad8827ad00a50001a0.wav,播放好妹妹乐队歌曲,好妹妹乐队,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/1f9c807db95d0de059f117382b2d07b7_59a9430a3327930c33000016.wav,唱一首赵雷的成都,赵雷,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/359ecd03845c99b0804e33f1eace53d2_59ab60f433279302580000be.wav,张宇的一言难尽,张宇,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/1e634d2cff7d6d43db1d9cb216157065_59ac9f5a33279302a800000a.wav,崔健的歌,崔健,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/4a43fef8065b5da6276730e3c8507279_59c46d2390ee6d0227000184.wav,唱刘德华的歌,刘德华,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/767b9efaa8ae304a116a549e5d292a5b_59ca160d3327930259000057.wav,唱一首杨坤的无所谓,杨坤,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/62c7f2461ff9ad85afe17b7c4cf06951_59bc8c6a8827ad007500000e.wav,张杰唱的剑心,张杰,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/bcf9f067a299bf7e14fd975f15aa9286_59c8c40233279302a2000026.wav,周杰伦的菊花台,周杰伦,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/13297cdc20b9368375eb45ae8c0a1109_59a909ac33279302bb00001f.wav,播放王力宏的歌,王力宏,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/a71d5ae024b659898d5b2a32908451fc_59ce41c43327930c3100000a.wav,播放宝宝巴士,宝宝巴士,music,video
/home/v2129375/dataset/catslu_traindev/data/music/audios/e13f939e1606c9d2c2cbf9daf81a8cb3_59c63e993327930c4300001c.wav,小乐播放宝宝巴士,宝宝巴士,music,video
/home/v2129375/dataset/catslu_traindev/data/music/audios/6b35ce862e76450ef72556b308380142_59cefd7a33279302690000d7.wav,樊竹青的歌曲,樊竹青,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/ccef78990ac6ab6f957304f538759843_59cca1d78827ad008400007d.wav,播放周杰伦的双截棍,周杰伦,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/0d8a7dfaa2abb351bb629b9bd5b17d69_59afde81332793025b00001a.wav,唱凤凰传奇的歌,凤凰传奇,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/d771fa1ffca87fdcf29e86f7185576d5_59b63dd190ee6d022400001e.wav,我要听蔡依林的歌,蔡依林,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/8358f1c08f2cbe0e261b0cbc0181d2b3_59c5afc6332793026800006c.wav,唱一首王蓉的小鸡小鸡,王蓉,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/6f351cda2faf2234f63aa99acb3ab970_59afac79332793029400003d.wav,邓丽君的甜蜜蜜,邓丽君,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/925d71ebc9973ffcdc9260eb1445d8ca_59c510788827ad0559000016.wav,潘玮柏的,潘玮柏,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/4e8a34193a3c489bb4f67d4504575c2f_59c87f7733279302a3000005.wav,吴奇隆烟火,吴奇隆,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/8a2850b40054aa18ba969631f7b0bd4b_59bc9f9f332793025c000009.wav,唱一首筷子兄弟的小苹果,筷子兄弟,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/87e6469dcb405e61ed3e2ab47087a1f9_59cdbfb38827ad007c0000bb.wav,请播放邓超的超级英雄音乐,邓超,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/168ea927b8c75f9a9d65e7c716708b39_59c0c3638b6879003900001f.wav,想听张学友的情网,张学友,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/e268af5c3fd4da5a29de0f6ce3a90563_59afe6af33279302a9000021.wav,播放筷子兄弟的父亲,筷子兄弟,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/e7d213d0acc5af937eca7dd0239d4a8a_59be59798827ad007c00006b.wav,播放邓丽君的歌,邓丽君,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/f06c1650cdb7c846e6b4b4090edbbbbf_59bc825a90ee6d0224000004.wav,播放一首蔡健雅的歌,蔡健雅,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/a61e0f19d635688de899b070aa312b77_59cfb37490ee6d021900000b.wav,阿兰三生石三生路,阿兰,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/801b1fa6a4810cbf0e814d0c48c363cc_59b252e633279302a6000030.wav,播放小可音乐,小可,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/ad20ee28814a625f33dfb162f0e155e0_59b75c75332793029a000085.wav,汪峰甘心情愿,汪峰,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/6abd7b645cc5074b66f89c00d00a9d5b_59aa6cce332793026f000161.wav,来一首周杰伦的给给我一首歌的时间,周杰伦,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/359ecd03845c99b0804e33f1eace53d2_59ab610933279302580000c9.wav,张宇的一言难尽,张宇,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/1f4f4463827a200ebe7d90d8f1a86c07_59a926ed8b68790031000047.wav,我想听周杰伦的夜的第七章,周杰伦,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/d6f8e33958cbc10cfd379cce8c2da61e_59c660ca8827ad007c00000c.wav,我想听周杰伦的歌,周杰伦,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/7dd4590ec36dc731d66cbe7e5ffe76e6_000001bb8b68790033000007.wav,我要听鹿晗的勋章,鹿晗,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/6b33cf576c29fbe75bec1d5cfd667c08_59bf8b4b3327930297000030.wav,播放一首汪峰的光明,汪峰,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/2b9fc539ede44f941c1216dfc1231a69_59bb8b4f8827ad007c000032.wav,放一首孙露的漂洋过海来看你,孙露,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/c79525569852780e0316e5ef429773db_59c269878827ad007c000002.wav,田馥甄的小幸运,田馥甄,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/d872112170d8ca7d116eebc6a7d1cd85_59ae6fc6332793029e00000c.wav,邓紫棋的喜欢你,邓紫棋,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/32d465c7e2f7fb3a31d8a1aebd10833a_59c9ff858b6879003900001e.wav,周杰伦的听妈妈的话,周杰伦,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/32b9261dc5883b11a03ab751627d5858_417b0235417b0235417b0235.wav,点一首刘德华的歌,刘德华,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/f6d78a9019b2dbd7f5ff8adb5e3f6d54_59c34c20332793026c000027.wav,筷子兄弟的小苹果筷子兄弟的小苹果你放错啦,筷子兄弟,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/9ff650ea1de9e4285979dd35a1913ebe_59bb2b1c8b6879003900000b.wav,我想听邓紫棋的歌,邓紫棋,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/8911fff5c2c199afe860f7adc3bb5961_59c3a46d332793029800000c.wav,张学友咖啡,张学友,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/36fcefb6bb993ce0081a7b5003b98dd7_000004088b68790034000026.wav,听张杰的逆战,张杰,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/421cf66afb52029ac8c5fd28a7682e1a_59ae69d38827ad007c0000b2.wav,我想听谭维维的歌,谭维维,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/0462ecebb67286ac4c20dfcf3ceac4a6_59cf5f45332793025400002c.wav,小苹果筷子兄弟,筷子兄弟,music,video
/home/v2129375/dataset/catslu_test/data/music/audios/056db4b196a5a93b5cc3bf88c8fe0116_59cad1858827ad007d00001b.wav,薛之谦绅士,薛之谦,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/185cb509724a660498021e7c9d362b21_59cc46be33279302a400014c.wav,张信哲的流着泪的你的脸,张信哲,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/b23ccc6fb0f64ebe9dcc2516dfec8792_59cb3b4b332793026d00004f.wav,黄蓉小鸡小鸡,黄蓉,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/a938a482a0e8d8c9fcd3cc431dee899c_59ae1ae1332793025a000064.wav,唱一首筷子兄弟小苹果,筷子兄弟,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/81a75e713920185674730f5f71524d1a_59afe7ac8827ad006e00000a.wav,汪峰美丽世界的孤儿,汪峰,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/a52e39ff7e7e822ba10b7d085a85bc9f_59bf93f08827ad00a5000028.wav,放一首薛之谦的暧昧,薛之谦,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/e5def656061ce0d6e3a7064dd6f05856_59ce33188827ad00a50000fd.wav,放一首周杰伦的稻花香嗯稻香没有花,周杰伦,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/87ea99a5d2246cafce7a0d8b6992483c_000004398b6879003300004c.wav,汪苏泷那个男孩,汪苏泷,music,video
/home/v2129375/dataset/catslu_traindev/data/music/audios/700bc5b23c587cfcf4873f899eedefab_59be0a923327930267000087.wav,来一首王绎龙的摇摆哥,王绎龙,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/03b1df4568882c71c5efbbe410ed3c88_59b7ac933327930269000156.wav,我想听张雨行的小鸡小鸡,张雨行,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/885b3dd2753b2617377f6c6f9b8dd42d_59bbee138827ad00a500001b.wav,给我来一首王力宏的歌,王力宏,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/5cd26172c7e7cac52d439f25fceea1f3_59acf2a28b68790030000010.wav,唱一首伍佰的歌,伍佰,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/66c5453f8fc391c396985f2268aaae53_59abb3d133279303f5000048.wav,你可以帮我唱一首陈奕迅的十年吗,陈奕迅,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/fe115c4c9947ea8027f297a84905a8d9_59ad67e68827ad00a500002c.wav,来一首薛之谦的你还要我怎样,薛之谦,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/d46b591ea1396f6f8a08173f92596ab5_59cc98f53327930258000052.wav,林妙可的爱我你就抱抱我,林妙可,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/f83e7d0469449e3680c44fbc3fbe8b3a_59cf008e33279302a300004e.wav,放一首王菲的传奇,王菲,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/82771a07381a9c776ff409c5091cada3_59ac0cf28827ad007c000008.wav,帮我拨薛之谦的演员,薛之谦,music,music
/home/v2129375/dataset/catslu_test/data/music/audios/4329b5ac0be96f3f2badbe9d8ed7fb62_59aad6588827ad007500001c.wav,播放那英征服,那英,music,video
/home/v2129375/dataset/catslu_traindev/data/music/audios/95241270c849985f4490328d5ef4c19c_59bf257033279302a60000a5.wav,舒伯特摇篮曲,舒伯特,music,music
/home/v2129375/dataset/catslu_traindev/data/music/audios/ca14337e5ea818409c99f70bef50a17d_59b93d9b8827ad00a50000c8.wav,周杰伦以父之名,周杰伦,music,music
/home/v2129375/dataset/catslu_test/data/weather/audios/83bc52fd19246a82a38693e33cac5480_59b0d5d590ee6d0219000012.wav,深圳的天气怎么样,深圳,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/c4aaf0304060d9e23afb593058a0a705_59c6f6838827ad007c00001b.wav,今天郑州天气怎么样,郑州,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/f3dbdab7b09414b3a115dafa71d5f8c0_59af9f353327930c450000b2.wav,说一下今天上海的天气,上海,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/7b8ad1700ef19ed9dbdac813de44a662_59bf55c93327930db1000153.wav,福州今天天气怎么样啊,福州,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/cf25f154cbbc4da6f25a7345e70b2a5c_59af81e73327930c4a0000dd.wav,我要去三亚旅游你告诉我最近一周三亚的天气适不适合旅游,三亚,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/9f60006a531db5b9ad571ed1522ef029_59c1f3e83327931491000085.wav,今天上海天气,上海,city,city
/home/v2129375/dataset/catslu_traindev/data/weather/audios/7b808b03be2fdcbb2b5bb2f3c944b4e4_59bddd3933279305ad000037.wav,今天北京什么天气,北京,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/d7352b5d740bbb8aa844e433e5f7b53f_59cb6c923327930c56000015.wav,小乐明天杭州天气怎么样,杭州,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/e949a376b895f5707cd9bfdefef51cae_59c8377f90ee6d022400008b.wav,沈阳今天的天气,沈阳,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/7802fb41556e87da8eaf73cdcc811171_59b12c133327930c5200005f.wav,今天上海的天气怎么样,上海,city,city
/home/v2129375/dataset/catslu_traindev/data/weather/audios/63aab0b755d704a54fdb68f1f3973c38_59b3b5bf33279320c8000079.wav,帮我查一下徐州的天气,徐州,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/a2705a67cee2ba8cd75653a7277bed8a_59c342ee3327930299000011.wav,今天湖州天气如何,湖州,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/63c9249e019cd17996f91de9ab851b63_59ce14288827ad007c000170.wav,明天深圳的天气怎么样,深圳,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/361fc7a84cc9245d2d85db5f822de70f_59a04e0b59a04e0b59a04e0b.wav,黄冈今天天气,黄冈,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/b39a96fd0ddc8a399d2c0210c31a90b2_59c1ab353327930c52000043.wav,廊坊天气预报,廊坊,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/af02b8e8732a0992d600397b6d6e31df_59bf19298b68790037000022.wav,深圳的天气,深圳,city,city
/home/v2129375/dataset/catslu_traindev/data/weather/audios/3aaac4787965ac801d62dbe9ec4c7ce9_59bfad6b3327930525000014.wav,鄂州,鄂州,city,video
/home/v2129375/dataset/catslu_test/data/weather/audios/d08e2ab034666166b33050f03930ab43_59c8e756332793029800005e.wav,济南的天气今天怎么样,济南,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/86fa8c2f425ff5c105ad151c487c4c81_59c37e5d3327930289000004.wav,长沙明天的天气,长沙,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/01917ba0c001dd551aaf63887ab67038_59c0af9b3327930c4b000017.wav,广州广州的天气,广州,city,city
/home/v2129375/dataset/catslu_traindev/data/weather/audios/7a09bef89e10b3ffa7104ec840011342_59ccae608827ad007c000008.wav,今天深圳天气怎么样,深圳,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/361fc7a84cc9245d2d85db5f822de70f_34e8da9234e8da9234e8da92.wav,武汉今天天气,武汉,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/7e78d4b6470c7d0a3e53e885a789ce3e_59b793a233279302cd000023.wav,深圳明天天气,深圳,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/612542d68b6cdabeee12b8f79b3800eb_59bfc00a332793090100002e.wav,景德镇明天多少度,景德镇,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/64f2f4c8999b9381f6a1b1354a73bd26_59bc8ba890ee6d0224000055.wav,广州天气怎么样,广州,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/07f50f4210d5b13974ec232957a4a565_59b64d993327930293000036.wav,上海的天气,上海,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/83ed81575b71d1e3ca2541dfd6f01b75_59c476b13327930286000100.wav,上海会下雨吗,上海,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/5306c9c5bd7ce0431ccadbb0e3d4d076_59ca08c2ffba99020c00001f.wav,北京的二点五值,北京,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/69d88c19301fd6b49f2471b14c1f3cad_59cb2ed2332793029a00000b.wav,乌鲁木齐的天气,乌鲁木齐,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/c2b27365374f4d81f5d4041132af3086_59cb6a2f3327930c3f000108.wav,上海什么天气啊,上海,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/e837745e296b808b3ea26ef38dcad931_59b12a363327930c5c00006b.wav,可是我北京天气你好小乐,北京,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/bda7b8633066ed127715c3ff9bf619eb_59aa1dd38827ad022a000007.wav,苏州天气怎么样,苏州,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/d3fb2c20fc15fa15e1cf34f07ae84e93_59c4cd76d3458d0ed4003eb5.wav,下午深圳有风吗,深圳,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/b32b4cfa485bf11bc9a3be717708569a_59c4a5903327930c51000009.wav,长治天气怎么样,长治,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/301a2cb90f09066db656caea41079b31_59bc97db8b68790038000017.wav,上海呢,上海,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/f0eefb4f5c0c708809ffe722d5cb6724_59c4c140627fb70f24003536.wav,下午深圳有风吗,深圳,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/bd786fd715227551273da91d74a359a5_59b217d28b68790039000015.wav,沈阳天气预报,沈阳,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/6bc7f8967537487b59f2b7410a7f3435_000000828b68790032000003.wav,嗯现在深深圳天气怎么样,深深圳,city,music
/home/v2129375/dataset/catslu_test/data/weather/audios/8e611d627dd3440fb11027be0a2adf1e_000000d48b68790033000008.wav,北京后天的天气怎么样,北京,city,video
/home/v2129375/dataset/catslu_test/data/weather/audios/66ba8db4b5b81730ce6251ac439cf957_59c4ae96332793027c000070.wav,今天纽约的天气,纽约,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/4da45cb604482ab4fa5d2b6a6d6071fd_59cc6a588827ad00ab000044.wav,广东省河源市的天气怎么样,河源市,city,city
/home/v2129375/dataset/catslu_traindev/data/weather/audios/2808fb2732d51915cb6dcf42ee79bc95_59a954ac332793026e00001e.wav,南阳未来南阳未来七天的天气是什么样的,南阳,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/770707d2604ec9c54c136fd4437e00eb_59b897e890ee6d0214000014.wav,广州天气怎么样,广州,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/6dd384ab20dba5b33d54f9822a230862_59cce3e533279315f3000079.wav,上海天气怎么样,上海,city,city
/home/v2129375/dataset/catslu_traindev/data/weather/audios/84b881fdd9e698657e5fbf2ee4c44262_59bb7302332793104f000005.wav,青岛天气,青岛,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/a7ee0d766fdbb04aa2758602c7f781fc_7439beaf7439beaf7439beaf.wav,今天重庆的天气怎么样,重庆,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/9ddd798b43241d4934f6fef37174b605_59c06bd17e78780c68000002.wav,今天上海的天气怎么样,上海,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/8f76b74ed914c4f107b53aaa0fa35497_59c0b839332793091c00002f.wav,明天南京下不下雨,南京,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/c0c07d240dcd3145c2c9786ff2e443aa_59c0b70633279374d0000029.wav,深圳今天的天气,深圳,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/5aeacab8b02c581703b59a8db06ca5f6_59cc8bb08827ad007c000046.wav,今天哈尔滨的天气怎么样,哈尔滨,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/568ca85e56bad6db85030fe8bdae11d6_59cc727890ee6d0224000030.wav,深圳的天气怎么样,深圳,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/b3fa0cd02a82e5d7d97b69d68bf7a5a3_59aa2a0933279302670001a4.wav,明天深圳明天天气多少,深圳,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/42b0ba79957d9b284a24562f85aa0d41_59ca0bf4ffba990212000005.wav,北京天气,北京,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/07b7bebd864c178e676750f8445b256f_59b928788827ad006b000012.wav,今天海口会不会下雨,海口,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/3a9f4d4246eb860fbc9027004b205776_59a936973327930328000068.wav,上海明天天气,上海,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/fa62ada5e4220aceb6eac16b6200f1f2_59b91f6c90ee6d0219000003.wav,深圳今天的天气怎么样,深圳,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/ffd962bc55edd2ee77513e1beee8ef2b_59bfc3848827ad007c000077.wav,明天珠海天气,珠海,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/3d125a2065eb738acfad76d7336be32f_59b0cc6e3327930c4a0001ff.wav,小乐深圳今天天气,深圳,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/039f4c23877381b0a5200dd95c828cd9_59c86e8dd3458d0ed4004125.wav,明天天津有雨吗,天津,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/308ea95d605594c9f6a5bdf7a114bd38_59b8c80390ee6d0224000008.wav,石家庄今天天气怎样,石家庄,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/8b354537ebcc2fb55f13bda2bcbe08ee_59c9a8f23327930298000007.wav,深圳今天的天气,深圳,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/58ed92230000d1770f858d7301798bd6_59bb3c2390ee6d0214000010.wav,深圳明天的天气怎么样,深圳,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/9e4b4587654fe53a9d65aaed2e76b825_59ce298a8827ad007c000023.wav,杭州天气,杭州,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/f6c8b252c6c0c57237f628ecf2430c39_59aa27113327930c420000a8.wav,今天武汉市天气怎么样,武汉市,city,city
/home/v2129375/dataset/catslu_test/data/weather/audios/5dcccb03886e018af0e244d341e0e1cc_59c3a9fe90ee6d0227000044.wav,沈阳明天天气怎么样,沈阳,city,city
