path,manual_transcript,keyword,source
/home/v2129375/dataset/catslu_traindev/data/video/audios/9b02ff1ea0a8c968a252a6502db90b78_59aa1dd633279302a400004a.wav,田震野花,野花,video
/home/v2129375/dataset/catslu_traindev/data/video/audios/87ba9cbe56b9497fbb613b03871b586e_59cb7bfd627fb70cfc00003a.wav,我想看后天,后天,video
/home/v2129375/dataset/catslu_test/data/video/audios/c5c7d50df1c9e4bb7975e20d58d6ea64_59b65c4c3327930c4800007f.wav,我想看三毛流浪记,三毛流浪记,video
/home/v2129375/dataset/catslu_traindev/data/video/audios/15df40a5b8caa5f4bd8de2e03c3236c6_59ca16ba627fb70f240049bf.wav,我想看后天,后天,video
/home/v2129375/dataset/catslu_test/data/video/audios/d5570306b9b6fa8290a67f461a47f72a_59ba3f9e3327930dfd00007e.wav,我想看熊出没,熊出没,video
/home/v2129375/dataset/catslu_test/data/video/audios/e2d2ac549ae026d79d0588ce10c14166_59ae099e3327930c4700001a.wav,播放小星星,小星星,video
/home/v2129375/dataset/catslu_test/data/video/audios/1a1e3d43d60b456f7afa2805a8c6ffbd_59ae60813327930c3600000f.wav,小乐我要看三字经,三字经,video
/home/v2129375/dataset/catslu_test/data/video/audios/b1e96c493c9db7b14370755e403b0b28_59bb666a8827ad006b00007b.wav,中国音乐之声,中国音乐之声,video
/home/v2129375/dataset/catslu_test/data/video/audios/0758276388120ea1c04403fb25e0ed1e_59b8c7c28b6879003900003a.wav,播放超能陆战队里头的,超能陆战队,video
/home/v2129375/dataset/catslu_test/data/video/audios/01b1e0d868ef1a948dcbd42869b3628c_59c29ba93327930c6a00003c.wav,我想看醉玲珑,醉玲珑,video
/home/v2129375/dataset/catslu_test/data/video/audios/fa9f2a28d4695992bbd740bc5294a6f2_54a48f843327930c6400000e.wav,我要看小毛驴,小毛驴,video
/home/v2129375/dataset/catslu_test/data/video/audios/e485baa528b157e19d33f0027b95b4b0_59b3696d332793096d00000b.wav,播放拆弹专家,拆弹专家,video
/home/v2129375/dataset/catslu_test/data/video/audios/c5653a0ed7c901164a6db411c07387bf_59aa4be58827ad0064000079.wav,嗯另一个家,另一个家,video
/home/v2129375/dataset/catslu_test/data/video/audios/3a6a3f81c021341970873d768dd423ac_59affa058827ad007c00005f.wav,我想看我的朋友很少,我的朋友很少,video
/home/v2129375/dataset/catslu_test/data/video/audios/0e7b220db047d0b0cd821a69a79ce7b0_59c7d7de3327930269000012.wav,播放香水有毒,香水有毒,video
/home/v2129375/dataset/catslu_test/data/video/audios/3abe635daa74d3a9ca3608b5e5fcc357_59b16c1f8827ad007c00012a.wav,张信哲信仰,信仰,video
/home/v2129375/dataset/catslu_traindev/data/video/audios/c2d3940065198f9af34d916cb2dddaa6_59c4f25b3327930c3800004b.wav,小乐我想看汪汪队,汪汪队,video
/home/v2129375/dataset/catslu_test/data/video/audios/f8c32a9d078f1a0cda7dacfeed224045_59afbe913327930c43000014.wav,下个小毛驴,小毛驴,video
/home/v2129375/dataset/catslu_test/data/video/audios/2bff7bcb0d18bdaa77c93f478348abda_59c764603327930c92000007.wav,我想看三生三世十里桃花第六集,三生三世十里桃花,video
/home/v2129375/dataset/catslu_test/data/video/audios/f784a366cd2514a5e7c6c4f3ff28a3a6_59ab7efe3327930c4900000f.wav,大头儿子小头爸爸,大头儿子小头爸爸,video
/home/v2129375/dataset/catslu_test/data/video/audios/082e6edd78ccaec1d5e13b8f94921432_59be4bf93327930c42000147.wav,播放兔小贝儿歌第四集,兔小贝儿歌,video
/home/v2129375/dataset/catslu_traindev/data/video/audios/20dc937f1e4dcc2a5be73613c803203d_59cc8316332793091f00000d.wav,我要看敢死队,敢死队,video
/home/v2129375/dataset/catslu_test/data/video/audios/4117bfedb8aa68eb8af858096219a3f4_59abb2b1332793055b00003d.wav,播放艾利之书,艾利之书,video
/home/v2129375/dataset/catslu_test/data/video/audios/0e03b5d2288618b299008599a592647d_59ad59e83327930daa0000e4.wav,我想看龟兔赛跑,龟兔赛跑,video
/home/v2129375/dataset/catslu_test/data/video/audios/0d746e04c6e4c3ceedb88717d0220f2e_59c744243327930c4c00002b.wav,小乐我想看饥饿鲨进化,饥饿鲨进化,video
/home/v2129375/dataset/catslu_test/data/video/audios/83552622324eb354b7d880770e88445f_59b0ccff3327930c4800000a.wav,这个看熊出没,熊出没,video
/home/v2129375/dataset/catslu_test/data/video/audios/fc78b57fe4453c3798bf4abd8603e1ee_59ac8e883327930c4d000011.wav,再放天线宝宝,天线宝宝,video
/home/v2129375/dataset/catslu_test/data/video/audios/2bbb9c7baa82409c7525b48b834c8372_59bc870833279330520000c4.wav,我要放黑猫警长,黑猫警长,video
/home/v2129375/dataset/catslu_test/data/video/audios/ebcf237db6d8418dab91a44eb6d3b0ea_59b670ad3327930c53000006.wav,播放超级飞侠,超级飞侠,video
/home/v2129375/dataset/catslu_test/data/video/audios/18c7e854948c829857c27128eb3caf13_59c10fca3327930c7000000a.wav,我想看粉红猪小妹第四十集,粉红猪小妹,video
/home/v2129375/dataset/catslu_test/data/video/audios/ab8c7dd9e8db5110e912d1a305353311_59cb0e3e3327930c4b000061.wav,播放我会听话,我会听话,video
/home/v2129375/dataset/catslu_test/data/video/audios/21ef6945a9df356b2c32b1e2ad570d33_59ccddc88827ad007c000006.wav,葫芦娃,葫芦娃,video
/home/v2129375/dataset/catslu_test/data/video/audios/b3f1372df64b39f39df1cb06d8a99800_54a49afd3327931352000015.wav,播放人民的名义第五集,人民的名义,video
/home/v2129375/dataset/catslu_test/data/video/audios/963b70e01946db1988a5e3825ab5d516_59b0bf5b3327930ccb000020.wav,播放醉玲珑第八集,醉玲珑,video
/home/v2129375/dataset/catslu_test/data/video/audios/64ac80cd037e2bb385ef137f6f4ebbce_59bd108a3327930c3f000028.wav,我要看熊出没,熊出没,video
/home/v2129375/dataset/catslu_test/data/video/audios/71dfcc387082ebf20f0721c028838d6b_59afdfb1332793091a000007.wav,我要看熊出没,熊出没,video
/home/v2129375/dataset/catslu_test/data/video/audios/1850a770983419b362c02225c8d16155_59ad2a5e3327930c3800003a.wav,第一集小毛驴,小毛驴,video
/home/v2129375/dataset/catslu_test/data/video/audios/6fe3188a6afadf659c3ab900afdfeb7c_59b7b5c03327930c43000097.wav,播放兔小贝儿歌第五集,兔小贝儿歌,video
/home/v2129375/dataset/catslu_test/data/video/audios/0a0eb4caaa5240a30488febdefad2f66_59ad2a1b332793025700002d.wav,播放汪汪队立大功,汪汪队立大功,video
/home/v2129375/dataset/catslu_test/data/video/audios/9d69636f186474fb5e4037daeb7865c2_59c631fc332793026800001c.wav,我想看小燕子的歌,小燕子的歌,video
/home/v2129375/dataset/catslu_test/data/video/audios/101d8bddd7a78705450ae8a48b07f3ea_59ae04693327930c4f000020.wav,播放葫芦娃,葫芦娃,video
/home/v2129375/dataset/catslu_test/data/video/audios/4a1fde57a41ccaf3a0b69b21fc099afe_59c9cfa0627fb70f240043bb.wav,我想看后天,后天,video
/home/v2129375/dataset/catslu_test/data/video/audios/96749bc4ac98975d7b5fe13ea4471339_59c8930d3327930c2f0000a0.wav,我要看粉红猪小妹,粉红猪小妹,video
/home/v2129375/dataset/catslu_test/data/video/audios/c47a09c1ebdace15f8f8560f90077aec_59c641cf3327930c45000030.wav,保龄球,保龄球,video
/home/v2129375/dataset/catslu_test/data/video/audios/2f5b1316e889a0ea464e77f8844b386f_59b78cfb3327930a42000eab.wav,公主,公主,video
/home/v2129375/dataset/catslu_traindev/data/video/audios/7a9e535e15aa2427c2473133fba846b2_59c4c22fd3458d0ed4003dc7.wav,我想看后天,后天,video
/home/v2129375/dataset/catslu_test/data/video/audios/edad95b429fe502fde3bdf9434b4360b_59ba6e25332793091b000003.wav,我要看父子雄兵,父子雄兵,video
/home/v2129375/dataset/catslu_test/data/video/audios/39dd9fd2a11b2c0d8007a923dd84e8d1_59c1bb683327930c49000082.wav,放粉红猪小妹全集,粉红猪小妹全集,video
/home/v2129375/dataset/catslu_test/data/video/audios/97ee5714e10a8d4d09b977c469cc0934_59bccfe3332793026b0000b0.wav,红旗飘飘,红旗飘飘,video
/home/v2129375/dataset/catslu_test/data/video/audios/17e00bb5505b3f683a0afce7afad019d_59b9dc123327930c47000006.wav,播放兔小贝儿歌第一集,兔小贝儿歌,video
/home/v2129375/dataset/catslu_test/data/video/audios/5ef8c69817b3baac85e36098de4e7e68_59b7950f332793091e000061.wav,播放打狗棍第五题,打狗棍,video
/home/v2129375/dataset/catslu_test/data/video/audios/322e2b5ee7031e469bb8bcb2de23753b_59c329413327930c3300016b.wav,播放粉红猪小妹动画片,粉红猪小妹,video
/home/v2129375/dataset/catslu_test/data/video/audios/a0d955e20b20fdc860dfdc12f30f47a3_59bc73ed3327930c6d000004.wav,我想看花千骨第三集,花千骨,video
/home/v2129375/dataset/catslu_traindev/data/video/audios/0c53e644c6d51c2b9b9e06262f3f6d8a_59c25ac93327930c4e000011.wav,播放千字文负一,千字文,video
/home/v2129375/dataset/catslu_test/data/video/audios/6883bb59f63d9f3f23802138220278c6_59b10ac23327930c3900000c.wav,我要看天线宝宝,天线宝宝,video
/home/v2129375/dataset/catslu_test/data/video/audios/b4040aff825972056bc657fbe3a69f20_59c3790033279309b500001b.wav,绝世高手,绝世高手,video
/home/v2129375/dataset/catslu_test/data/video/audios/f1f2de185ce43400d80be910598cf282_59bc894a3327930916000005.wav,播放刘德华的电影长城,长城,video
/home/v2129375/dataset/catslu_test/data/video/audios/7b1eb1f4ec72e05be1ceeaa29beaa563_59b7a27690ee6d0219000028.wav,播放爷爷为我打月饼,爷爷为我打月饼,video
/home/v2129375/dataset/catslu_test/data/video/audios/d3698db0dbf536ca281bb3c5c1f0a7f8_59c5b1393327930c46000054.wav,播放兔小贝儿歌第五集,兔小贝儿歌,video
/home/v2129375/dataset/catslu_test/data/video/audios/650a865375bbff8f51994a91d5f38c88_59af6ae43327930c4c000030.wav,乐比悠悠,乐比悠悠,video
/home/v2129375/dataset/catslu_test/data/video/audios/caa4ef9e1ec35f6a80f250c18c26beac_59bc69693327930c2f00007b.wav,我们要看动画片粉红猪小妹,粉红猪小妹,video
/home/v2129375/dataset/catslu_test/data/video/audios/c16d4fbde5f093c8b6812f16375e255e_59be665f3327933f230000e0.wav,呃春眠不觉晓,春眠不觉晓,video
/home/v2129375/dataset/catslu_test/data/video/audios/05370fbb12ce479a21e540abd71fa84d_59aa322b3327930c28000039.wav,小乐播放小青蛙,小青蛙,video
/home/v2129375/dataset/catslu_test/data/video/audios/57967851187bd6f217abbef76eac6bcd_59ae76bc90ee6d0219000003.wav,播放昂贵的牙医,昂贵的牙医,video
/home/v2129375/dataset/catslu_test/data/video/audios/8b775c90a6e0d51d8ef1eea41b6f0dee_59b239e73327930c66000024.wav,给我播放我们的爱第三十二集,我们的爱,video
/home/v2129375/dataset/catslu_test/data/video/audios/b16302d4342b592df3d9ba6d2c097d94_59c0e9513327930c5c0000f8.wav,小乐播放兔小贝儿歌第一集,兔小贝儿歌,video
/home/v2129375/dataset/catslu_test/data/video/audios/281150ed68d96c7238eef24784b81931_59cb0b543327930c2c000009.wav,想看数鸭子,数鸭子,video
/home/v2129375/dataset/catslu_test/data/video/audios/f3efaa746dfe6c8d13de746eac002c04_59c2054f3327930da3000013.wav,播放欢乐颂倒数第二集,欢乐颂,video
/home/v2129375/dataset/catslu_test/data/video/audios/771903f41a04d13faf36b9c013cab95f_59abc18c3327930296000016.wav,播放艾利之书,艾利之书,video
/home/v2129375/dataset/catslu_test/data/video/audios/4c2a6e9a5a5ef351e6f7cefcf634159c_59be51f63327930c3d000029.wav,我想看爱探险的朵拉,爱探险的朵拉,video
/home/v2129375/dataset/catslu_test/data/video/audios/a8936698a440417a36c2aecbdbbd6f9e_59b6795d8b68790039000057.wav,播放猪猪侠,猪猪侠,video
/home/v2129375/dataset/catslu_test/data/video/audios/4776d4234fb87d7d228411bd92d51809_59b8f2653327930c4a000029.wav,小乐我想看小猪佩奇,小猪佩奇,video
/home/v2129375/dataset/catslu_test/data/video/audios/1f00785abea594cb184a41380e817230_740b3363740b3363740b3363.wav,白雪公主,白雪公主,video
/home/v2129375/dataset/catslu_test/data/video/audios/6e295f363dfcd3f6bdfd62235bbcc663_59c9c6d3627fb70f240042ad.wav,我想看后天,后天,video
/home/v2129375/dataset/catslu_test/data/video/audios/e10ab01826d24b6af62fbca1869a9977_59c0ac513327930c49000006.wav,播放巧虎来了,巧虎来了,video
/home/v2129375/dataset/catslu_test/data/video/audios/8afe4455067590d7f895ef0da1287f46_59ca04df627fb70f240047dd.wav,我想看后天,后天,video
/home/v2129375/dataset/catslu_test/data/video/audios/55ae1e3b3b0a5b67a0303ff7022a6eda_59c224783327930918000017.wav,我想看战狼,战狼,video
/home/v2129375/dataset/catslu_test/data/video/audios/2e001161c40823fb7cee462d46a340dd_59c1ab7e3327930c32000067.wav,播放粉红猪小妹等着等着等着,粉红猪小妹,video
/home/v2129375/dataset/catslu_test/data/video/audios/ca093cbc8c5a32d244c6735466fbd125_59cb523133279302a300010e.wav,播放艾利之书,艾利之书,video
/home/v2129375/dataset/catslu_test/data/video/audios/b4651f8b0e677e0c2d6c0f2df28fc8aa_59ba1d163327930c4b0005c1.wav,小乐播放聪明的一休第八集,聪明的一休,video
/home/v2129375/dataset/catslu_test/data/video/audios/899328ac2b5dc4b405ac67c31e324b0f_59bbc0453327930d0a00003e.wav,我想看爱情公寓,爱情公寓,video
/home/v2129375/dataset/catslu_test/data/video/audios/4c3463cfb56bbd3ef9b5f3d089635dc8_59b8b3f98827ad006a000094.wav,辽沈战役,辽沈战役,video
/home/v2129375/dataset/catslu_test/data/video/audios/d6acf2e0a4e76a1dd8341848ba8a16f8_59b680843327930992000059.wav,电影魔兽,魔兽,video
/home/v2129375/dataset/catslu_test/data/video/audios/a98bd8009daedf0cbbcc1b300ff2a92f_59c5b0a03327930c4500003b.wav,我想看海底小纵队,海底小纵队,video
/home/v2129375/dataset/catslu_test/data/video/audios/cc4c8e44cbe7b6fd3999c876ce5ef622_59aa035c3327930930000005.wav,臭屁虫,臭屁虫,video
/home/v2129375/dataset/catslu_test/data/video/audios/e7e0d76bf46b98869dbb9818fdaf09de_59b4c7f63327932c23000015.wav,我想看小公主苏菲亚看小公主苏菲亚,小公主苏菲亚,video
/home/v2129375/dataset/catslu_test/data/video/audios/abfbb9c7f21e30eafdb543f18785db2c_59c4eabf3327930c48000014.wav,我要看小猪佩奇,小猪佩奇,video
/home/v2129375/dataset/catslu_test/data/video/audios/18ca0ffdc383e6ea0e22d2a4c93d2a20_59b76a9d3327930c4900002c.wav,我想看海底小纵队是孩子学习知识的智能,海底小纵队,video
/home/v2129375/dataset/catslu_test/data/video/audios/929b8f0273d4a8e4a7cd4e087968d87d_59cdb1483327931001000009.wav,看小猪佩奇,小猪佩奇,video
/home/v2129375/dataset/catslu_test/data/video/audios/304e7af31494f0e382312b17339df544_59bc819c3327930983000003.wav,我要看海底小纵队,海底小纵队,video
/home/v2129375/dataset/catslu_test/data/video/audios/9f7d9cd7886d827ee50d7264c959985b_59c1bde63327930c4800001c.wav,播放贝瓦儿歌第二集,贝瓦儿歌,video
/home/v2129375/dataset/catslu_test/data/video/audios/e49fe4b8cc873d33f0afb0b8e184f594_59c054993327930c5c000020.wav,播放兔小贝儿歌第四集,兔小贝儿歌,video
/home/v2129375/dataset/catslu_test/data/video/audios/462ca114cf2d305b5e0e7d1c4256896a_59cdec7f332793129a000004.wav,战狼二,战狼二,video
/home/v2129375/dataset/catslu_test/data/video/audios/ceabc35b9bc7b12902cdb26bb7970884_59cbaccb3327930c46000012.wav,小飞侠,小飞侠,video
/home/v2129375/dataset/catslu_test/data/video/audios/9375df8e68db2afc305f1ed78b07592a_59ad56678827ad00a50001b1.wav,播放好久不见,好久不见,video
/home/v2129375/dataset/catslu_test/data/video/audios/171cb47daedafdfb16af55f4fdd2f471_59b0b127332793091a000011.wav,我想看电视剧十里桃花,十里桃花,video
/home/v2129375/dataset/catslu_test/data/video/audios/71999c8b281c6ee08ab7359839191a2a_59b1038b33279302a6000044.wav,刘德华上海滩,上海滩,video
/home/v2129375/dataset/catslu_test/data/video/audios/9e4896798bd307125dd0c2cbf555f586_59ce3f283327930c48000008.wav,播放恭喜发财,恭喜发财,video
/home/v2129375/dataset/catslu_test/data/video/audios/1dd62a0a0d48098d7b8e1bbe1c671a54_59ba6c8a3327930c55000017.wav,小乐我想看个白雪公主,白雪公主,video
/home/v2129375/dataset/catslu_test/data/video/audios/7e12360cc6dc6daf50049c9099ecd4d5_59c87a7ad3458d0ed400425d.wav,我想看后天,后天,video
/home/v2129375/dataset/catslu_test/data/video/audios/51f9f2d338d83a51be7b09f61fea3f80_59cf7af33327930c440000a7.wav,播放手指运动,手指运动,video
/home/v2129375/dataset/catslu_test/data/video/audios/58c17d143dc200ec2189b01c826785cc_59c523f88827ad006b000049.wav,播放一下窦文涛的锵锵三人行,锵锵三人行,video
/home/v2129375/dataset/catslu_test/data/video/audios/3985f317f968d4a1fcc79c3d33e486fd_59ac8d703327930c2d000007.wav,我想看猫和老鼠,猫和老鼠,video
/home/v2129375/dataset/catslu_test/data/video/audios/938974068cf81adeb78b4da8e8360ec3_59b62e833327930c3f000025.wav,喜羊羊与灰太狼,喜羊羊与灰太狼,video
/home/v2129375/dataset/catslu_test/data/video/audios/2a474ae25dcd9924b9db9f16bbf8743f_59bb8ad4332793091d00002d.wav,播放欢乐颂第一集,欢乐颂,video
/home/v2129375/dataset/catslu_test/data/video/audios/98f53f3eb8bc2b8fc97ecd0f4358127a_59c1fbfc3327930c44000042.wav,贝瓦儿歌第七十八集,贝瓦儿歌,video
/home/v2129375/dataset/catslu_test/data/video/audios/b59fa2fba6b432da08da3305a639a454_59c8c52f33279302a300002d.wav,播放速度与激情六,速度与激情六,video
/home/v2129375/dataset/catslu_test/data/video/audios/c5ecfca41ea78bdbcea1c9abe5117ff3_59b089e53327930c4200000f.wav,播放粉红猪小妹,粉红猪小妹,video
/home/v2129375/dataset/catslu_test/data/video/audios/c48a215f7764a51ed19131fc8c603c1a_59ca01f9627fb70f24004783.wav,我想看后天,后天,video
/home/v2129375/dataset/catslu_test/data/video/audios/2c3cfe465a89de0226990ab574d5e018_59c0b9f5332793091a00000d.wav,看美味情缘,美味情缘,video
/home/v2129375/dataset/catslu_test/data/video/audios/f131f81ce3eb251002905472b989218c_59cb3afb3327930917000005.wav,我想看人民的名义第七集,人民的名义,video
/home/v2129375/dataset/catslu_test/data/video/audios/682480d301c31fcc89bdaf3944ff8e1f_59cce7403327931a4e000013.wav,播放战狼二,战狼二,video
/home/v2129375/dataset/catslu_test/data/video/audios/f463e0c9f0e907dabbc85bf5521553fb_59c895f23327930c2f0000ae.wav,我要看粉红猪小妹,粉红猪小妹,video
/home/v2129375/dataset/catslu_test/data/video/audios/7900364b48e85af18bdf45362b6e223e_59ca383d3327930c480000aa.wav,我想看白雪公主,白雪公主,video
/home/v2129375/dataset/catslu_test/data/video/audios/ab330809c22247cd8893f84f3637ecb5_59ae88ce3327930c30000021.wav,小乐播放数鸭子,数鸭子,video
/home/v2129375/dataset/catslu_test/data/video/audios/d4ab83c6b6e4601a1ef82d8321a75cc8_59a8d946332793029200001f.wav,播放艾利之书,艾利之书,video
/home/v2129375/dataset/catslu_test/data/video/audios/57babe8cfa92d6f7e5be857bea046ce7_59c484d6332793027c00001c.wav,三国演义第七集,三国演义,video
/home/v2129375/dataset/catslu_test/data/video/audios/2e0d42e29042854904e3ea53c631c06a_59c11f56332793218b0001db.wav,嗯冰雪奇缘,冰雪奇缘,video
/home/v2129375/dataset/catslu_test/data/video/audios/54391625ff1e2f91ddf502575eb95454_59bf48ef3327930c27000029.wav,我们想看数鸭歌,数鸭歌,video
/home/v2129375/dataset/catslu_test/data/video/audios/aafa886eaa5412f0700905a8860a6b9e_59bfbc7d3327930c45000007.wav,海底小纵队吧,海底小纵队,video
/home/v2129375/dataset/catslu_test/data/video/audios/f25aeb148e502286fffed276d67c1c63_59c1efcb3327930c6b000004.wav,我想看速度与激情一小时十三分,速度与激情,video
/home/v2129375/dataset/catslu_test/data/video/audios/29f06adcd4b503c7debf6fc9983f279f_59ccedb63327930c4e000007.wav,播放宝贝当家,宝贝当家,video
/home/v2129375/dataset/catslu_test/data/video/audios/cff4937968486e5f361e32ba70445fb1_59ca07ad627fb70f24004837.wav,我想看后天,后天,video
/home/v2129375/dataset/catslu_test/data/video/audios/61493f9364914f967eb1d7457b94f6cd_59c08a6b332793090f00001d.wav,呃我要看速度与激情八,速度与激情八,video
/home/v2129375/dataset/catslu_test/data/video/audios/07cc53a46993416f9f443a6ee354c17d_59b9fe2b33279302a300002d.wav,播放艾利之书,艾利之书,video
/home/v2129375/dataset/catslu_test/data/video/audios/3eea8038070e8bd59f7dc0168609372f_59cf9ead8827ad00ac00004e.wav,播放超级飞侠,超级飞侠,video
/home/v2129375/dataset/catslu_test/data/video/audios/1478685177e5e3ca468ce40e7dc5d6c3_59b869e73327930c4000000d.wav,小乐播放兔小贝儿歌第二集,兔小贝儿歌,video
/home/v2129375/dataset/catslu_test/data/video/audios/f4251905b50d09aa65bba9be2790be04_59aa00a23327930c4300005c.wav,小乐可不可以帮我放瓢虫雷迪的动画片,瓢虫雷迪,video
/home/v2129375/dataset/catslu_test/data/video/audios/6c07c86ac39d9e7044e70d1e62509135_59ce4f163327930c2d0009d7.wav,我要看小马过河,小马过河,video
/home/v2129375/dataset/catslu_traindev/data/video/audios/715421f9df528ae7a9c5e520df689411_59aa3d4a3327930c49001a3a.wav,给我播放蜡笔小新全集电影,蜡笔小新全集,video
/home/v2129375/dataset/catslu_test/data/video/audios/2043c5baf1e024f9bafd9c9e5371cc4a_59c9ba833327930c370000d2.wav,我想看世上只有妈妈好,世上只有妈妈好,video
/home/v2129375/dataset/catslu_test/data/video/audios/05057ca6c86025e8e0e799d50104bb4e_59cb69163327933d52000017.wav,我要看我的前半生,我的前半生,video
/home/v2129375/dataset/catslu_traindev/data/video/audios/092141a4605753ed750fe83d2bbdb9ee_59bdcd583327930c2b000048.wav,小乐播放黑猫警长,黑猫警长,video
/home/v2129375/dataset/catslu_test/data/video/audios/cdd0e5eabc5dcdec120aa5e9d3fd39b6_59c350963327930c5100000a.wav,我要看汪汪队我要看汪汪队,汪汪队,video
/home/v2129375/dataset/catslu_test/data/video/audios/c884e951b751025411900a1d88ec12b7_59c1bf37332793091a000005.wav,我想看人民的名义,人民的名义,video
/home/v2129375/dataset/catslu_test/data/video/audios/07bcd066d83da21a328635646def8bde_59b1f6dd3327930c40000077.wav,播放数星星,数星星,video
/home/v2129375/dataset/catslu_test/data/video/audios/aaa475200c66ca02a8d8a5ef9aa9c63b_59c2148033279312d0000002.wav,我想看舌尖上的中国,舌尖上的中国,video
/home/v2129375/dataset/catslu_test/data/video/audios/06649a17bbcd921483ae93729f827bae_59c388893327930c52000031.wav,我想看粉红猪小妹全集第一集,粉红猪小妹全集,video
/home/v2129375/dataset/catslu_test/data/video/audios/0865b40438137bbdae87c44ccaee2830_59adf8b48b68790037000007.wav,播放采蘑菇的小姑娘,采蘑菇的小姑娘,video
/home/v2129375/dataset/catslu_test/data/video/audios/b94d3ec2b9f1f919801ad6b5ecba5dc5_59bb9e943327930c3f0000a8.wav,嗯你给我放个汪汪队吧,汪汪队,video
/home/v2129375/dataset/catslu_test/data/video/audios/3d48775bd0fa20ef96549f9cce98186e_59af5c443327930c6d000033.wav,播放刘德华的电影长城,长城,video
/home/v2129375/dataset/catslu_test/data/video/audios/b0d7c9e7eeb0efa10022a8eebe2956a6_59b23d5e3327931050000015.wav,播放人民的名义第五集,人民的名义,video
/home/v2129375/dataset/catslu_test/data/video/audios/5817fd3228ff8b4969fb285596dc2887_59c745b333279311fb00008e.wav,我想看小猪佩奇,小猪佩奇,video
/home/v2129375/dataset/catslu_test/data/video/audios/756ded0274fdd24e704cb34647277471_59cf9c873327930c4f00005f.wav,想看猫和老鼠,猫和老鼠,video
/home/v2129375/dataset/catslu_test/data/video/audios/53c8a5a30d2af7bfd3e366d43233e7ab_59ad0f843327930c36000054.wav,我要看变形金刚,变形金刚,video
/home/v2129375/dataset/catslu_test/data/video/audios/bd268ef013509816b316249149c64067_59ab96853327930c42000043.wav,我想看芭比公主我想看芭比公主,芭比公主,video
/home/v2129375/dataset/catslu_test/data/video/audios/c5a8444e54b8af373c8f0c324284dae9_59aa266f3327933f2000029b.wav,我想看那年花开月正圆,那年花开月正圆,video
/home/v2129375/dataset/catslu_test/data/video/audios/8380d86628c3103d56964dd4aabfa346_59c7631d3327930daa000018.wav,世上只有妈妈好,世上只有妈妈好,video
/home/v2129375/dataset/catslu_traindev/data/video/audios/1cfdff9db4788e7e8b0729b8236c6594_59cca4de3327930c51000687.wav,我想看白雪公主,白雪公主,video
/home/v2129375/dataset/catslu_test/data/video/audios/24f204cdb44aad3023b4bb809584e3f0_59aba7763327930c3e00000b.wav,小猪佩奇,小猪佩奇,video
/home/v2129375/dataset/catslu_test/data/video/audios/5a40847ded9f806ae2b54f696483ee74_59acca24332793091c00000d.wav,播放芈月传第一集,芈月传,video
/home/v2129375/dataset/catslu_test/data/video/audios/955f0b113d127a2192e45c1b013a845c_59b088153327930c43000051.wav,我要看天线宝宝,天线宝宝,video
/home/v2129375/dataset/catslu_test/data/video/audios/fd21bb05b65642256adb5e8c06228dd4_59aa24483327930c4f000024.wav,我想看小猪佩奇,小猪佩奇,video
/home/v2129375/dataset/catslu_test/data/video/audios/b43dfdb2f60dc6e79b158c9dae2cfc36_59b7bded3327930c46000006.wav,我看宝宝巴士,宝宝巴士,video
/home/v2129375/dataset/catslu_test/data/video/audios/79fe108c7c55c8c4878d5694e41e46dd_59c387433327930c5200002b.wav,我想看佩奇小猪佩奇,小猪佩奇,video
/home/v2129375/dataset/catslu_test/data/video/audios/2c6268b4b3cce322cbad01acc822cd0b_59c51d768827ad007c00000f.wav,请播放的森林,森林,video
/home/v2129375/dataset/catslu_traindev/data/video/audios/3ba93264be3887e0c393b18b9240d8c3_59cf41863327930c3c0002e0.wav,嗯皮皮想看小猪佩奇啦,小猪佩奇,video
/home/v2129375/dataset/catslu_traindev/data/video/audios/836a9987fd48b6b6fb463d7283f8bdd4_59b7b7f0332793090c000011.wav,我想看奥特曼,奥特曼,video
/home/v2129375/dataset/catslu_test/data/video/audios/99684e1aa2dc3b74b9a9bcf91a9b3995_59bf87cf3327930c4400026f.wav,小猪佩奇,小猪佩奇,video
/home/v2129375/dataset/catslu_test/data/video/audios/ef4decddf3a45723458ec083a9b5b23b_59bba82933279312d3000030.wav,我想看人民的名义达康书记摇下车窗的,人民的名义,video
/home/v2129375/dataset/catslu_traindev/data/video/audios/eaa5ec7b9290de6bb54c37028cfbc538_59c5c56d3327930c2d000021.wav,芭比,芭比,video
/home/v2129375/dataset/catslu_test/data/video/audios/192ca5691f7a6203a1badb68d917adce_59c87660627fb70f24003999.wav,我想看后天,后天,video
/home/v2129375/dataset/catslu_test/data/video/audios/26db0ce1bf1b4b491da1bf35d1c87173_59c9eff4627fb70f240045bd.wav,我想看后天,后天,video
/home/v2129375/dataset/catslu_test/data/video/audios/159f53cd0527b76969b0849987afa899_59ca0752332793091c000013.wav,我想看芈月传,芈月传,video
/home/v2129375/dataset/catslu_test/data/video/audios/941f7c3b702c2742b7ecc4814ada6019_59afb7d23327930911000007.wav,小猪佩奇,小猪佩奇,video
/home/v2129375/dataset/catslu_test/data/video/audios/c47a09c1ebdace15f8f8560f90077aec_59c641b53327930c4500002c.wav,我想看亲子游戏,亲子游戏,video
/home/v2129375/dataset/catslu_test/data/video/audios/3adc947006f438ac251e7e1ed1e5bfa4_59c09a043327930c41000025.wav,我们想看我们想看数鸭歌,数鸭歌,video
